a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
2	19	s12	s9	1373070	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000000	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000000	-1800267.346259	46	-1800268.135202	0.994265	4.838141e-01,1.622904e-01,2.141328e-02,1.641917e-01,1.045944e-01,1.949165e-02,2.050477e-02,1.824613e-02,5.453636e-03	0.400768	0.257534	0.036202	-2087951.506071	6
3	4	s13	s14	1372461	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000003	0.000001	0.000003	0.000001	0.000001	0.000000	0.000001	0.000001	0.000005	0.000001	-1815659.649716	50	-1815660.258553	0.993824	4.672219e-01,1.845029e-01,2.043246e-02,1.579386e-01,1.050519e-01,1.841320e-02,2.147314e-02,1.934576e-02,5.620117e-03	0.398904	0.248876	0.035983	-2111288.994676	6
3	5	s13	s15	1372467	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000005	0.000004	0.000006	0.000004	0.000004	0.000000	0.000004	0.000004	0.000008	0.000000	-1825084.530161	55	-1825085.719499	0.993828	4.697287e-01,1.816210e-01,2.075491e-02,1.586339e-01,1.042810e-01,1.854487e-02,2.155398e-02,1.931877e-02,5.562870e-03	0.405720	0.248036	0.033516	-2108879.036010	6
3	6	s13	s16	1372494	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000021	0.000001	0.000001	0.000011	0.000001	0.000001	0.000018	0.000001	0.000018	0.000021	-0.000000	-1802267.808010	70	-1802268.218808	0.993848	4.953413e-01,1.540229e-01,2.278985e-02,1.577436e-01,1.040052e-01,1.967388e-02,2.168265e-02,1.875803e-02,5.982621e-03	0.427599	0.263524	0.026979	-2080705.887868	6
3	7	s13	s17	1372697	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000010	0.000002	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000008	0.000004	-1813542.809362	58	-1813543.872694	0.993995	4.689415e-01,1.829263e-01,2.029930e-02,1.591857e-01,1.047012e-01,1.748539e-02,2.194601e-02,1.914443e-02,5.370123e-03	0.403485	0.248704	0.034363	-2106020.064986	6
3	8	s13	s18	1372433	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000013	0.000000	0.000000	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000013	0.000000	-1816500.572789	58	-1816501.317472	0.993804	4.780374e-01,1.730333e-01,2.109191e-02,1.555659e-01,1.066713e-01,1.918120e-02,2.074380e-02,1.969761e-02,5.977492e-03	0.392193	0.260610	0.039599	-2102467.661061	6
3	9	s13	s19	1372385	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000005	0.000004	0.000006	0.000004	0.000004	0.000000	0.000004	0.000004	0.000008	0.000001	-1789173.528411	46	-1789174.579053	0.993769	4.859644e-01,1.652106e-01,2.092865e-02,1.598425e-01,1.037754e-01,1.780767e-02,2.178287e-02,1.933310e-02,5.354813e-03	0.411577	0.256295	0.032211	-2083534.977895	6
3	10	s13	S1	1372847	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000003	0.000002	0.000006	0.000002	0.000002	0.000000	0.000002	0.000002	0.000010	0.000000	-1817047.840662	50	-1817048.820771	0.994104	4.744350e-01,1.759312e-01,2.178828e-02,1.579867e-01,1.038306e-01,1.959361e-02,2.109486e-02,1.938872e-02,5.951108e-03	0.413011	0.249723	0.031115	-2109776.267483	6
3	11	s13	s20	1374536	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000007	-2059150.270320	62	-2059150.997105	0.995327	2.494257e-01,4.227297e-01,9.313906e-06,6.092973e-02,2.203716e-01,1.017938e-04,3.729309e-03,4.232586e-02,3.769850e-04	0.016965	0.415932	0.220198	-1880592.401989	7
3	12	s13	S2	1372607	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000024	0.000000	0.000000	0.000012	0.000000	0.000000	0.000008	0.000000	0.000009	0.000024	0.000000	-1796567.574763	66	-1796568.161118	0.993930	4.968095e-01,1.540724e-01,2.127061e-02,1.575868e-01,1.043317e-01,1.949398e-02,2.109409e-02,1.920188e-02,6.139105e-03	0.406058	0.265664	0.035065	-2074596.504318	6
3	13	s13	s3	1372732	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000116	0.000001	0.000001	0.000058	0.000001	0.000001	0.000107	0.000001	0.000107	0.000116	0.000000	-1791680.333215	70	-1791681.280197	0.994020	4.955388e-01,1.563723e-01,2.023289e-02,1.569814e-01,1.053058e-01,1.913791e-02,2.094774e-02,1.926403e-02,6.219141e-03	0.391057	0.267997	0.040800	-2073727.346809	6
3	14	s13	s4	1372530	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000001	0.000001	0.000004	0.000001	0.000001	0.000000	0.000001	0.000001	0.000006	0.000000	-1815803.839332	66	-1815804.330186	0.993874	4.791597e-01,1.711170e-01,2.191602e-02,1.577079e-01,1.038414e-01,1.985257e-02,2.129542e-02,1.886272e-02,6.247184e-03	0.416129	0.252808	0.030281	-2104053.870764	6
3	15	s13	s5	1372330	0.989803	0.000000	0.000000	0.010197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005099	-0.005098	-1834511.894723	70	-1	0.993729	4.775359e-01,1.647598e-01,2.984094e-02,1.650036e-01,9.471862e-02,2.166377e-02,2.270307e-02,1.734001e-02,6.434372e-03	0.554738	0.224819	-0.018576	-2125844.019702	6
3	16	s13	s6	1372473	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	-1819069.046647	58	-1819069.299221	0.993833	4.767786e-01,1.735997e-01,2.180974e-02,1.573039e-01,1.044481e-01,1.964859e-02,2.154204e-02,1.888013e-02,5.989231e-03	0.415056	0.253033	0.030682	-2106413.147013	6
3	17	s13	s7	1372924	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000019	0.000001	0.000001	0.000010	0.000001	0.000001	0.000004	0.000001	0.000005	0.000019	0.000000	-1793691.877221	70	-1793692.896800	0.994159	4.888715e-01,1.630748e-01,2.012360e-02,1.563604e-01,1.068499e-01,1.827614e-02,2.134420e-02,1.930491e-02,5.794551e-03	0.388094	0.268141	0.041902	-2081791.389139	6
3	18	s13	s8	1372585	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000064	0.000002	0.000002	0.000033	0.000002	0.000002	0.000049	0.000002	0.000052	0.000064	-0.000000	-1798651.422078	66	-1798652.460740	0.993914	4.962407e-01,1.545746e-01,2.132184e-02,1.578203e-01,1.037155e-01,1.987821e-02,2.134248e-02,1.890934e-02,6.197061e-03	0.411359	0.263340	0.032915	-2076476.278378	6
3	19	s13	s9	1372715	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000019	0.000002	0.000002	0.000010	0.000002	0.000002	0.000006	0.000002	0.000008	0.000019	0.000000	-1797938.500257	58	-1797939.567320	0.994008	4.895418e-01,1.613451e-01,2.122935e-02,1.575260e-01,1.047868e-01,1.914023e-02,2.137523e-02,1.908515e-02,5.970359e-03	0.406584	0.262163	0.034549	-2084780.140560	6
4	5	s14	s15	1372677	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	-0.000000	-1839136.389973	46	-1839136.842425	0.993980	4.585516e-01,1.666668e-01,2.132647e-02,1.703167e-01,1.203808e-01,1.825678e-02,2.094996e-02,1.827355e-02,5.277361e-03	0.351189	0.289523	0.058325	-2129412.971603	6
4	6	s14	s16	1372530	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000002	0.000021	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000013	-0.000010	-1816284.628967	51	-1816285.776369	0.993874	4.696122e-01,1.546229e-01,2.241479e-02,1.849714e-01,1.037556e-01,2.014733e-02,2.022896e-02,1.835300e-02,5.893840e-03	0.411002	0.246604	0.031537	-2112277.908001	6
4	7	s14	s17	1372869	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000001	0.000005	-0.000000	-1827489.932896	58	-1827490.324600	0.994119	4.583302e-01,1.677712e-01,2.044795e-02,1.704330e-01,1.209511e-01,1.757861e-02,2.119174e-02,1.817783e-02,5.118304e-03	0.344269	0.291027	0.061169	-2125629.976599	6
4	8	s14	s18	1372574	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000004	0.000000	0.000000	0.000008	0.000000	0.000008	0.000009	-0.000000	-1830632.859250	66	-1830632.999038	0.993906	4.658174e-01,1.593245e-01,2.141218e-02,1.679127e-01,1.218862e-01,1.916270e-02,2.049992e-02,1.835305e-02,5.631243e-03	0.343862	0.299721	0.062548	-2123223.866100	6
4	9	s14	s19	1372475	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000002	0.000000	0.000002	0.000001	0.000000	0.000001	0.000000	0.000001	0.000004	0.000000	-1803367.177568	70	-1803367.830433	0.993834	4.586303e-01,1.666825e-01,2.132235e-02,1.872951e-01,1.036705e-01,1.788912e-02,2.171738e-02,1.793464e-02,4.858010e-03	0.415159	0.239512	0.029459	-2116310.366168	6
4	10	s14	S1	1372938	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000024	0.000001	0.000001	0.000012	0.000001	0.000001	0.000020	0.000001	0.000021	0.000024	-0.000000	-1830702.297216	78	-1830703.095658	0.994169	4.647539e-01,1.598299e-01,2.199544e-02,1.679576e-01,1.213232e-01,1.964667e-02,2.074382e-02,1.807981e-02,5.669570e-03	0.352276	0.297176	0.058940	-2128074.701662	6
4	11	s14	s20	1374890	0.932925	0.000048	0.067027	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.067051	0.000001	0.000001	0.033525	0.000000	0.000000	0.067027	0.000000	0.067027	0.067052	-0.000000	-2068382.704369	87	-1	0.995583	2.698932e-01,3.769633e-01,2.349591e-06,4.375192e-02,2.648989e-01,4.267832e-05,6.394838e-04,4.335384e-02,4.543699e-04	0.002423	0.569977	0.265231	-1858819.384472	9
4	12	s14	S2	1372632	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000006	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	-0.000003	-1810505.314825	62	-1810505.677107	0.993948	4.698246e-01,1.553488e-01,2.145415e-02,1.853407e-01,1.041316e-01,1.940087e-02,2.035333e-02,1.811020e-02,6.035739e-03	0.401487	0.247928	0.034984	-2107689.208469	6
4	13	s14	s3	1372791	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000002	0.000006	0.000002	0.000002	0.000002	0.000000	0.000002	0.000002	0.000005	-0.000002	-1805844.598965	54	-1805845.412305	0.994063	4.662667e-01,1.586939e-01,2.164942e-02,1.862270e-01,1.041160e-01,1.854215e-02,2.102236e-02,1.807942e-02,5.403057e-03	0.409849	0.245432	0.031830	-2110337.048680	6
4	14	s14	s4	1372671	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000000	0.000000	0.000004	0.000000	0.000000	0.000006	0.000000	0.000006	0.000008	-0.000000	-1829858.203591	74	-1829858.515458	0.993976	4.674067e-01,1.570408e-01,2.218158e-02,1.701949e-01,1.187637e-01,1.996423e-02,2.048819e-02,1.810233e-02,5.857524e-03	0.359283	0.291108	0.055445	-2124238.522781	6
4	15	s14	s5	1372535	0.989942	0.000000	0.000000	0.010058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005029	-0.005029	-1848678.497403	70	-1	0.993878	4.647414e-01,1.508791e-01,3.089649e-02,1.774936e-01,1.098928e-01,2.157888e-02,2.290557e-02,1.618481e-02,5.427425e-03	0.489587	0.261688	0.003906	-2147782.612376	6
4	16	s14	s6	1372646	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000044	0.000000	0.000000	0.000022	0.000000	0.000000	0.000044	0.000000	0.000044	0.000044	-0.000000	-1833072.458893	86	-1833072.853229	0.993958	4.675029e-01,1.574218e-01,2.165174e-02,1.678170e-01,1.212325e-01,1.988825e-02,2.021312e-02,1.837190e-02,5.900764e-03	0.345327	0.299071	0.061889	-2123774.946230	6
4	17	s14	s7	1373098	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000002	0.000003	0.000004	0.000002	0.000002	0.000000	0.000002	0.000002	0.000007	-0.000001	-1808038.629029	58	-1808039.764815	0.994285	4.591891e-01,1.663015e-01,2.112528e-02,1.863174e-01,1.045242e-01,1.803915e-02,2.103688e-02,1.844422e-02,5.022254e-03	0.403372	0.242367	0.033771	-2117756.151658	6
4	18	s14	s8	1372630	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000003	0.000017	0.000003	0.000003	0.000003	0.000000	0.000003	0.000003	0.000010	-0.000007	-1812689.463989	46	-1812690.573221	0.993946	4.689816e-01,1.560416e-01,2.162268e-02,1.862607e-01,1.027764e-01,1.982226e-02,2.018616e-02,1.836223e-02,5.946414e-03	0.406794	0.243375	0.032692	-2109718.086210	6
4	19	s14	s9	1372754	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000002	0.000004	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000005	-0.000001	-1812004.748949	58	-1812005.553852	0.994036	4.631120e-01,1.622358e-01,2.129579e-02,1.847468e-01,1.047532e-01,1.936799e-02,2.063689e-02,1.818789e-02,5.663612e-03	0.400300	0.245628	0.035162	-2117121.157453	6
5	6	s15	s16	1372545	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	-0.000008	-1825480.637891	62	-1825481.220947	0.993885	4.708460e-01,1.558246e-01,2.321820e-02,1.826589e-01,1.029364e-01,1.964752e-02,2.126469e-02,1.798984e-02,5.613841e-03	0.432140	0.244735	0.024005	-2111425.910501	6
5	7	s15	s17	1372896	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000001	0.000004	0.000000	-1836954.803155	58	-1836955.120211	0.994139	4.607719e-01,1.688011e-01,2.022533e-02,1.678890e-01,1.195024e-01,1.792659e-02,2.125961e-02,1.861232e-02,5.011712e-03	0.347147	0.288156	0.059671	-2123066.083712	6
5	8	s15	s18	1372587	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000033	0.000001	0.000001	0.000017	0.000001	0.000001	0.000027	0.000001	0.000028	0.000033	-0.000000	-1839999.619952	62	-1840000.688498	0.993915	4.662369e-01,1.616601e-01,2.188733e-02,1.670972e-01,1.194649e-01,1.878691e-02,2.085498e-02,1.842639e-02,5.585286e-03	0.357781	0.292296	0.056175	-2122874.443743	6
5	9	s15	s19	1372462	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000001	0.000004	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000005	-0.000001	-1812613.420432	42	-1812614.276181	0.993825	4.615467e-01,1.666862e-01,2.158909e-02,1.845548e-01,1.032357e-01,1.748747e-02,2.153473e-02,1.834430e-02,5.021007e-03	0.417722	0.239973	0.028621	-2113211.181719	6
5	10	s15	S1	1372966	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000020	0.000000	0.000000	0.000010	0.000000	0.000000	0.000009	0.000000	0.000010	0.000020	-0.000000	-1840000.143175	58	-1840001.155288	0.994190	4.658203e-01,1.621675e-01,2.182837e-02,1.671672e-01,1.185201e-01,1.962281e-02,2.050338e-02,1.848375e-02,5.886567e-03	0.357169	0.289234	0.056009	-2126416.242025	6
5	11	s15	s20	1374697	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000000	-2082597.103644	46	-2082597.841533	0.995443	2.350686e-01,4.148493e-01,6.874041e-06,7.542078e-02,2.296866e-01,1.224262e-04,3.526999e-03,4.095094e-02,3.674637e-04	0.015386	0.429419	0.224705	-1908749.482834	7
5	12	s15	S2	1372693	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000002	0.000003	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000005	-0.000001	-1819908.453305	54	-1819909.074865	0.993992	4.723833e-01,1.557657e-01,2.175557e-02,1.823370e-01,1.036984e-01,1.920760e-02,2.076060e-02,1.812629e-02,5.965509e-03	0.409998	0.248110	0.032026	-2105439.248078	6
5	13	s15	s3	1372774	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000002	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	-0.000001	-1815120.723888	58	-1815121.070112	0.994051	4.683117e-01,1.602230e-01,2.134855e-02,1.837544e-01,1.026425e-01,1.884165e-02,2.142008e-02,1.803324e-02,5.424914e-03	0.416676	0.242298	0.029183	-2107953.414029	6
5	14	s15	s4	1372755	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000005	0.000000	0.000000	0.000009	0.000000	0.000009	0.000009	0.000000	-1839356.227295	86	-1839356.377108	0.994037	4.702547e-01,1.574415e-01,2.213496e-02,1.673738e-01,1.179045e-01,2.005418e-02,2.038928e-02,1.859806e-02,5.848961e-03	0.360667	0.290411	0.054826	-2121108.568213	6
5	15	s15	s5	1372587	0.989962	0.000000	0.000000	0.010038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005019	-0.005019	-1857780.612785	94	-1	0.993915	4.676933e-01,1.516362e-01,3.044464e-02,1.748413e-01,1.088354e-01,2.165427e-02,2.260487e-02,1.645849e-02,5.831481e-03	0.487429	0.260596	0.004700	-2144202.919412	6
5	16	s15	s6	1372637	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000108	0.000000	0.000000	0.000054	0.000000	0.000000	0.000108	0.000000	0.000108	0.000108	-0.000000	-1842422.263035	74	-1842423.235312	0.993951	4.684704e-01,1.592635e-01,2.205128e-02,1.662447e-01,1.195577e-01,1.955617e-02,2.084922e-02,1.814855e-02,5.858574e-03	0.358827	0.294395	0.056044	-2122867.890927	6
5	17	s15	s7	1373111	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000002	0.000002	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000004	-0.000000	-1817441.148351	54	-1817441.851532	0.994295	4.637947e-01,1.654294e-01,2.064418e-02,1.815496e-01,1.054267e-01,1.827170e-02,2.117617e-02,1.841129e-02,5.296225e-03	0.396677	0.247782	0.036645	-2113456.204157	6
5	18	s15	s8	1372623	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000001	0.000017	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000012	-0.000008	-1822066.818518	46	-1822067.868997	0.993941	4.711525e-01,1.564018e-01,2.234141e-02,1.832988e-01,1.026776e-01,1.925464e-02,2.095234e-02,1.809324e-02,5.827572e-03	0.421647	0.244272	0.027627	-2108094.313610	6
5	19	s15	s9	1372850	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000002	0.000002	0.000003	0.000002	0.000002	0.000000	0.000002	0.000002	0.000004	-0.000000	-1821421.606036	46	-1821422.205857	0.994106	4.643271e-01,1.636458e-01,2.190659e-02,1.830526e-01,1.032935e-01,1.891433e-02,2.107936e-02,1.820501e-02,5.575703e-03	0.416154	0.242016	0.029338	-2116043.773685	6
6	7	s16	s17	1372765	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000014	0.000002	0.000002	0.000002	0.000002	0.000000	0.000002	0.000002	0.000008	0.000006	-1814092.481246	62	-1814093.324488	0.994044	4.723945e-01,1.826645e-01,1.972834e-02,1.549986e-01,1.039406e-01,1.777298e-02,2.261780e-02,2.023844e-02,5.644326e-03	0.407407	0.248649	0.032984	-2105777.385498	6
6	8	s16	s18	1372490	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000004	0.000003	0.000006	0.000003	0.000003	0.000000	0.000003	0.000003	0.000010	0.000001	-1817151.111152	58	-1817152.118391	0.993845	4.779223e-01,1.756860e-01,2.117648e-02,1.537790e-01,1.039621e-01,1.906040e-02,2.262159e-02,1.981004e-02,5.982126e-03	0.421289	0.252253	0.028400	-2106085.528074	6
6	9	s16	s19	1372407	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000003	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000001	-1789542.691325	50	-1789543.097860	0.993785	4.894744e-01,1.646760e-01,2.059937e-02,1.551601e-01,1.037781e-01,1.781794e-02,2.300876e-02,1.982808e-02,5.657226e-03	0.420205	0.258740	0.029311	-2083196.627784	6
6	10	s16	S1	1372863	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000002	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000001	-1817410.198833	54	-1817410.531439	0.994115	4.776834e-01,1.758764e-01,2.123377e-02,1.541655e-01,1.031445e-01,1.945599e-02,2.166664e-02,2.015491e-02,6.618851e-03	0.415925	0.250015	0.030114	-2109114.888766	6
6	11	s16	s20	1374637	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000006	-2059747.212029	78	-2059747.612701	0.995400	2.514731e-01,4.233259e-01,9.718835e-06,5.892586e-02,2.176856e-01,9.959466e-05,3.765418e-03,4.433117e-02,3.835132e-04	0.017342	0.410373	0.218424	-1880810.799933	7
6	12	s16	S2	1372640	0.986262	0.000030	0.013707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013723	0.000000	0.000000	0.006861	0.000000	0.000000	0.013707	0.000000	0.013708	0.013723	0.000000	-1796844.507022	86	-1	0.993954	5.019563e-01,1.519761e-01,2.081825e-02,1.516619e-01,1.055260e-01,1.958862e-02,2.186683e-02,2.012173e-02,6.484202e-03	0.404498	0.273360	0.036356	-2072014.463884	6
6	13	s16	s3	1372820	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000031	0.000002	0.000002	0.000016	0.000002	0.000002	0.000013	0.000002	0.000014	0.000031	0.000000	-1792241.846271	70	-1792242.891892	0.994084	4.960520e-01,1.579488e-01,2.075881e-02,1.548961e-01,1.032757e-01,1.858988e-02,2.253601e-02,1.968393e-02,6.258730e-03	0.419216	0.261846	0.029921	-2077326.077830	6
6	14	s16	s4	1372590	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000001	0.000001	0.000005	0.000001	0.000001	0.000000	0.000001	0.000001	0.000009	0.000000	-1816426.389041	54	-1816426.927268	0.993917	4.817687e-01,1.713500e-01,2.171794e-02,1.541660e-01,1.028260e-01,1.974349e-02,2.221916e-02,1.967495e-02,6.533702e-03	0.427296	0.251487	0.026204	-2104709.320384	6
6	15	s16	s5	1372452	0.989966	0.000000	0.000000	0.010034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.010034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.005018	-0.005017	-1835072.614119	70	-1	0.993817	4.803751e-01,1.650662e-01,2.935213e-02,1.607048e-01,9.387220e-02,2.213692e-02,2.413723e-02,1.793273e-02,6.422705e-03	0.569810	0.223862	-0.023676	-2126818.719208	6
6	16	s16	s6	1372558	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000002	0.000001	0.000005	0.000001	0.000001	0.000000	0.000001	0.000002	0.000010	0.000000	-1819576.340988	61	-1819576.962502	0.993894	4.805047e-01,1.726548e-01,2.164569e-02,1.533936e-01,1.040277e-01,1.933338e-02,2.174858e-02,2.021943e-02,6.472041e-03	0.417141	0.254349	0.030051	-2105734.208288	6
6	17	s16	s7	1372981	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000007	0.000003	0.000001	0.000004	0.000001	0.000001	0.000000	0.000001	0.000001	0.000008	0.000001	-1794263.530571	78	-1794264.155404	0.994201	4.885376e-01,1.655722e-01,2.060594e-02,1.547939e-01,1.040976e-01,1.789505e-02,2.320174e-02,1.958637e-02,5.709621e-03	0.420833	0.259172	0.029118	-2086223.451422	6
6	18	s16	s8	1372644	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000064	0.000001	0.000001	0.000033	0.000001	0.000001	0.000046	0.000001	0.000047	0.000064	0.000000	-1799179.496248	82	-1799180.012517	0.993957	4.991505e-01,1.540525e-01,2.159454e-02,1.545508e-01,1.028017e-01,1.938843e-02,2.172186e-02,2.031814e-02,6.421524e-03	0.421359	0.262500	0.029190	-2076670.764023	6
6	19	s16	s9	1372834	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000003	0.000003	0.000007	0.000003	0.000003	0.000007	0.000003	0.000010	0.000012	0.000000	-1798400.336276	58	-1798401.011847	0.994094	4.921927e-01,1.612709e-01,2.129185e-02,1.540539e-01,1.038341e-01,1.890189e-02,2.226940e-02,2.002175e-02,6.163445e-03	0.419527	0.261014	0.029740	-2085484.046121	6
