a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
3	12	1378	0.924150	0.000017	0.075833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075842	0.000000	0.000000	0.037921	0.000000	0.000000	0.075833	0.000000	0.075833	0.075842	-0.000000	-2043.550882	70	-1	0.206752	3.003969e-01,1.942014e-01,4.287026e-08,1.688847e-01,3.365153e-01,3.803495e-07,3.179897e-07,3.566416e-07,5.868389e-07	0.000001	0.926817	0.324784	-2127.716492	19
3	13	1646	0.929252	0.000000	0.070748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070748	0.000000	0.000000	0.035374	0.000000	0.000000	0.070748	0.000000	0.070748	0.070748	-0.000000	-2377.158395	82	-1	0.246962	2.789464e-01,1.883468e-01,1.381936e-07,1.915175e-01,3.411884e-01,5.497318e-08,2.748304e-07,2.210299e-08,5.357227e-07	0.000001	0.898184	0.321196	-2452.379311	18
3	14	1433	0.938542	0.000000	0.061457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.061458	0.000001	0.000001	0.030729	0.000001	0.000001	0.061457	0.000001	0.061458	0.061458	0.000000	-2035.367186	86	-1	0.215004	3.144409e-01,1.940073e-01,4.160902e-08,1.816022e-01,3.099076e-01,1.016324e-08,5.624089e-10,4.045615e-09,4.197324e-05	0.000000	0.825079	0.311332	-2131.178649	38
3	15	1416	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000801	0.000000	0.000000	0.000401	0.000000	0.000000	0.000801	0.000000	0.000801	0.000801	0.000000	-2007.473758	166	-2007.474509	0.212453	2.914537e-01,2.024305e-01,2.135629e-07,2.103964e-01,2.957180e-01,1.698838e-07,7.827787e-07,1.577972e-07,2.168197e-08	0.000003	0.716322	0.294461	-2107.292427	18
3	16	1471	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000000	0.000000	0.000002	0.000000	0.000000	0.000001	0.000000	0.000001	0.000005	-0.000000	-2122.644851	78	-2122.645473	0.220705	2.989535e-01,2.153211e-01,2.668302e-07,2.387566e-01,2.469671e-01,1.165775e-08,9.658827e-07,3.446878e-07,9.123174e-08	0.000005	0.543886	0.260508	-2241.152080	19
3	17	1432	0.997304	0.000000	0.002696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002696	0.000000	0.000000	0.001348	0.000000	0.000000	0.002696	0.000000	0.002696	0.002696	-0.000000	-2176.108814	142	-1	0.214854	3.071934e-01,2.061683e-01,3.457094e-08,2.075258e-01,2.791122e-01,1.071527e-10,6.295152e-10,1.653938e-07,4.038190e-09	0.000000	0.674682	0.287176	-2248.401071	22
3	18	1539	0.877539	0.000000	0.122461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122461	0.000000	0.000000	0.061231	0.000000	0.000000	0.122461	0.000000	0.122461	0.122461	-0.000000	-2221.810020	74	-1	0.230908	2.921564e-01,1.925826e-01,1.457477e-06,1.562835e-01,3.589745e-01,3.057188e-07,5.338212e-07,2.573691e-07,4.067422e-07	0.000006	1.028967	0.336488	-2309.787497	19
3	19	1527	0.922509	0.000030	0.077460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.077475	0.000000	0.000000	0.038738	0.000000	0.000000	0.077460	0.000000	0.077460	0.077475	0.000000	-2225.388916	370	-1	0.229107	2.860055e-01,1.972609e-01,1.417191e-07,1.785491e-01,3.381837e-01,2.177010e-07,3.976139e-07,3.435187e-09,2.541111e-08	0.000002	0.899878	0.321412	-2271.457615	19
4	5	1542	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000000	0.000001	0.000000	0.000001	0.000001	0.000000	-2220.339837	98	-2220.339880	0.231358	2.802830e-01,1.908856e-01,1.040254e-09,2.358682e-01,2.929632e-01,3.455103e-09,4.682252e-09,4.182679e-09,6.569011e-11	0.000000	0.686492	0.289295	-2280.658426	26
4	6	1527	0.967552	0.000008	0.032440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032445	0.000000	0.000000	0.016222	0.000000	0.000000	0.032440	0.000000	0.032441	0.032445	-0.000000	-2180.499733	94	-1	0.229107	2.884869e-01,1.798329e-01,5.019796e-07,2.361991e-01,2.954785e-01,1.060456e-06,9.814375e-07,1.281480e-10,2.950410e-09	0.000005	0.710226	0.293424	-2222.158820	22
