a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
0	11	1421	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016	0.000000	0.000000	0.000008	0.000000	0.000000	0.000015	0.000000	0.000015	0.000016	0.000000	-2019.938029	58	-2019.938876	0.213203	2.816337e-01,2.081886e-01,4.264679e-08,2.383354e-01,2.718414e-01,5.245951e-08,3.529187e-07,3.846547e-07,1.685555e-07	0.000001	0.608793	0.274529	-2107.793151	23
0	12	1418	0.898937	0.000013	0.101049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101056	0.000001	0.000001	0.050528	0.000000	0.000000	0.101049	0.000000	0.101049	0.101056	0.000000	-2002.287893	58	-1	0.212753	3.045378e-01,1.971683e-01,9.777778e-07,1.650224e-01,3.332702e-01,1.296459e-07,2.038523e-09,1.898924e-08,9.349372e-08	0.000003	0.920148	0.323960	-2077.414013	22
0	13	1587	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000075	0.000000	0.000000	0.000038	0.000000	0.000000	0.000075	0.000000	0.000075	0.000075	-0.000000	-2186.106604	126	-2186.107720	0.238110	2.802622e-01,2.063393e-01,2.945832e-09,2.151021e-01,2.982959e-01,6.717044e-09,5.219901e-07,6.164087e-09,4.794396e-11	0.000002	0.707798	0.293011	-2274.061952	26
0	14	1490	0.887497	0.000028	0.112475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112489	0.000000	0.000000	0.056245	0.000000	0.000000	0.112475	0.000000	0.112475	0.112489	0.000000	-2114.281607	62	-1	0.223556	3.123874e-01,1.792991e-01,1.617265e-11,1.798942e-01,3.284187e-01,9.709648e-11,6.462218e-07,9.121254e-11,4.425784e-10	0.000002	0.914321	0.323236	-2185.185537	35
0	15	1500	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000003	0.000003	0.000003	0.000002	0.000002	0.000001	0.000002	0.000003	0.000004	-0.000000	-2149.554065	63	-2149.555871	0.225056	2.531244e-01,2.474994e-01,3.546581e-09,2.238220e-01,2.755517e-01,1.011162e-08,1.400360e-06,1.033730e-06,6.573458e-09	0.000005	0.584633	0.269505	-2204.608943	22
0	16	1552	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000001	0.000001	0.000004	0.000000	0.000000	0.000007	0.000000	0.000007	0.000009	0.000000	-2151.257548	66	-2151.258154	0.232858	3.054499e-01,2.047236e-01,2.359414e-07,2.305675e-01,2.592585e-01,1.246081e-07,1.889618e-09,1.512095e-07,3.910003e-09	0.000001	0.595597	0.271814	-2240.667927	26
0	17	1560	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000015	0.000000	0.000000	0.000007	0.000000	0.000000	0.000014	0.000000	0.000014	0.000015	0.000000	-2263.236282	78	-2263.237188	0.234059	2.808924e-01,2.316462e-01,3.429029e-06,2.293816e-01,2.580763e-01,3.548766e-08,1.984519e-08,2.894936e-08,1.701657e-09	0.000013	0.559780	0.264096	-2334.914600	30
0	18	1422	0.969460	0.000001	0.030539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030540	0.000000	0.000000	0.015270	0.000000	0.000000	0.030539	0.000000	0.030539	0.030540	-0.000000	-1983.818018	86	-1	0.213353	2.655584e-01,2.117674e-01,4.476614e-08,1.924633e-01,3.302103e-01,4.295477e-07,4.790251e-10,1.012219e-07,7.985870e-08	0.000000	0.816885	0.310158	-2036.492662	22
0	19	1488	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000000	0.000000	0.000002	0.000000	0.000000	0.000003	0.000000	0.000003	0.000003	-0.000000	-2143.436317	78	-2143.436725	0.223256	2.315158e-01,2.705893e-01,2.260972e-08,2.068835e-01,2.910112e-01,7.124509e-09,1.628451e-08,1.446804e-07,5.321536e-08	0.000000	0.609482	0.274670	-2181.923981	26
1	2	1320	0.957473	0.000001	0.042526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042527	0.000000	0.000000	0.021263	0.000000	0.000000	0.042526	0.000000	0.042526	0.042527	-0.000000	-1889.735247	94	-1	0.198050	3.103200e-01,1.911817e-01,2.461421e-06,1.895076e-01,3.089874e-01,3.255563e-13,1.911191e-08,7.698097e-12,8.062149e-07	0.000008	0.811647	0.309396	-1969.043243	23
1	3	1440	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000000	0.000000	0.000006	0.000000	0.000000	0.000012	0.000000	0.000012	0.000012	-0.000000	-2112.702704	122	-2112.702815	0.216054	2.894888e-01,2.004604e-01,2.746828e-09,1.937587e-01,3.162888e-01,6.793924e-09,2.464261e-08,2.960276e-06,2.674373e-07	0.000000	0.802311	0.308034	-2238.633463	38
1	4	1520	0.966595	0.000000	0.033404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033405	0.000000	0.000001	0.016702	0.000000	0.000000	0.033404	0.000000	0.033404	0.033405	-0.000000	-2182.716527	110	-1	0.228057	2.802868e-01,2.054543e-01,7.292410e-08,1.860530e-01,3.282051e-01,1.198828e-07,4.504517e-08,1.006412e-07,4.190855e-07	0.000000	0.838311	0.313197	-2246.565188	23
